,ID,commenterID,articleID,comment,likes,commentID,replyID,date,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
661,5990,3358,290,"['jedbartlett', 'a', 'bit', 'different', 'to', 'flouting', 'social', 'distancing', 'people', 'can', 'be', 'guilty', 'of', 'infringing', 'on', 'the', 'two', 'metres', 'having', 'the', 'arrogance', 'to', 'wrap', 'your', 'arm', 'around', 'someone', 'posing', 'for', 'a', 'picture…']",414,9275741,9275722,Mon 10:10 AM,"['jedbartlett', 'bit', 'different', 'flout', 'social', 'distance', 'people', 'guilty', 'infringe', 'two', 'metre', 'arrogance', 'wrap', 'arm', 'around', 'someone', 'posing']",31,0,0,0,0,11,31.0,0.4194
662,5991,3606,290,"['jedbartlett', 'just', 'looking', 'at', 'ulster', 'final', 'yesterday', 'and', 'the', 'understandable', 'joy', 'of', 'cavan', 'players', 'which', 'resulted', 'in', 'widespread', 'hugging', 'embracing', 'etc', 'these', 'lads', 'are', 'amateurs', 'who', 'have', 'to', 'go', 'to', 'work', 'this', 'week', 'while', 'i', 'understand', 'their', 'joy', 'i', 'can', 'not', 'understand', 'the', 'hysteria', 'about', 'sedate', 'photos', 'in', 'controlled', 'environment', 'in', 'rte', 'is', 'anybody', 'seriously', 'saying', 'the', 'aftermath', 'of', 'the', 'football', 'game', 'was', 'safe', 'and', 'the', 'photos', 'in', 'rte', 'were', 'reckless', 'the', 'world', 'has', 'gone', 'mad']",354,9275767,9275722,Mon 10:33 AM,"['jedbartlett', 'look', 'ulster', 'final', 'yesterday', 'understandable', 'joy', 'cavan', 'player', 'result', 'widespread', 'hugging', 'embrace', 'etc', 'lad', 'amateur', 'go', 'work', 'week', 'understand', 'joy', 'understand', 'hysteria', 'sedate', 'photo', 'controlled', 'environment', 'rte', 'anybody', 'seriously', 'say', 'aftermath', 'football', 'game', 'safe', 'photo', 'rte', 'reckless', 'world', 'go', 'mad']",75,0,0,0,0,14,76.0,0.4605
663,5992,3607,290,"['michael', 'garvey', 'nail', 'on', 'the', 'head']",117,9275795,9275722,Mon 10:47 AM,"['michael', 'garvey', 'nail', 'head']",6,0,0,0,0,7,6.0,0.3333
664,5993,3436,290,"['michael', 'garvey', 'don', '’', 't', 'intercounty', 'teams', 'have', 'a', 'testing', 'system', 'in', 'place', 'ahead', 'of', 'games', 'if', 'nobody', 'on', 'the', 'panel', 'has', 'covid19', 'to', 'spread', 'to', 'another', 'player', 'then', 'there', 'is', 'zero', 'risk']",59,9276101,9275722,Mon 1:38 PM,"['michael', 'garvey', 'team', 'testing', 'system', 'place', 'ahead', 'game', 'nobody', 'panel', 'spread', 'another', 'player', 'zero', 'risk']",31,1,0,0,0,11,33.0,0.4545
665,5994,3386,290,"['daniel', 'dunne', '“', 'then', 'there', 'is', 'zero', 'risk', 'none', 'of', 'these', 'tests', 'are', '100', 'accurate', 'so', 'there', 'is', 'always', 'risk', 'involved']",42,9276245,9275722,Mon 3:02 PM,"['daniel', 'dunne', 'zero', 'risk', 'none', 'test', '100', 'accurate', 'always', 'risk', 'involve']",20,0,0,0,0,8,21.0,0.4286
666,5995,3608,290,"['daniel', 'dunne', 'not', 'so', 'sure', 'about', 'that…', 'and', 'u', 'can', 'get', 'tested', 'and', 'get', 'covid', 'after', 'test']",29,9276414,9275722,22hours ago,"['daniel', 'dunne', 'sure', 'u', 'get', 'test', 'get', 'covid', 'test']",17,0,0,0,0,6,17.0,0.4118
667,5996,3609,290,"['enky', 'arrogance', 'or', 'a', 'human', 'error', 'calm', 'down', 'untwist', 'the', 'knickers', 'and', 'relax']",36,9276752,9275722,19hours ago,"['enky', 'arrogance', 'human', 'error', 'calm', 'untwist', 'knickers', 'relax']",13,1,0,0,0,9,13.0,0.3846
668,5997,3610,290,"['michael', 'garvey', 'couldn', '’', 't', 'agree', 'more']",12,9276803,9275722,19hours ago,"['michael', 'garvey', 'agree']",5,0,0,0,0,7,7.0,0.4286
669,5998,3611,290,"['enky', 'they', 'were', 'also', 'posing', 'on', 'the', 'yellow', 'warning', 'mats…', 'a', 'slight', 'lapse', 'in', 'judgement', 'more', 'like', 'a', 'bout', 'of', 'narsisstic', 'inflated', 'ego', 'and', 'this', 'among', 'talentless', 'poseurs', 'and', 'referring', 'to', 'them', 'as', 'stars', 'is', 'too', 'rediculous', 'for', 'words', 'the', 'irish', 'public', 'should', 'cop', 'on']",50,9276825,9275722,18hours ago,"['enky', 'also', 'pose', 'yellow', 'warning', 'slight', 'lapse', 'judgement', 'like', 'bout', 'narsisstic', 'inflated', 'ego', 'among', 'talentless', 'poseur', 'refer', 'star', 'rediculous', 'word', 'irish', 'public', 'cop']",45,0,1,0,0,10,45.0,0.4667
670,5999,3612,290,"['brendan', 'harlowe', 'careful', 'with', 'the', 'knickers', 'we', 'can', '’', 't', 'buy', 'more', 'if', 'they', 'get', 'too', 'twisted', 'atm']",14,9276903,9275722,18hours ago,"['brendan', 'harlowe', 'careful', 'knickers', 'buy', 'get', 'twisted', 'atm']",16,0,0,0,0,8,18.0,0.5
671,6000,3609,290,"['trevor', 'donoghue', 'they', 'arent', 'all', 'that', 'eseential', 'but', 'with', 'the', 'drop', 'in', 'temps', 'this', 'week', 'we', 'will', 'need', 'them']",3,9276971,9275722,17hours ago,"['trevor', 'donoghue', 'arent', 'eseential', 'drop', 'temp', 'week', 'need']",19,0,0,0,0,9,19.0,0.5789
672,6001,3613,290,"['michael', 'garvey', 'well', 'said', 'michael', 'garvey', 'couldn', '’', 't', 'agree', 'more', 'we', '’', 've', 'all', 'got', 'to', 'continue', 'to', 'work', 'at', 'this', 'and', 'not', 'let', 'our', 'guard', 'down']",3,9277131,9275722,15hours ago,"['michael', 'garvey', 'well', 'say', 'michael', 'garvey', 'agree', 'get', 'continue', 'work', 'let', 'guard']",24,0,0,0,0,8,28.0,0.5
673,6002,3614,290,"['and', 'so', 'they', 'should', 'they', '’', 've', 'the', 'life', 'frightened', 'out', 'of', 'the', 'older', 'generation', 'and', 'the', 'vulnerable', 'every', 'night', 'there', '’', 's', 'something', 'on', 'about', 'it', 'and', 'then', 'they', 'go', 'and', 'carry', 'on', 'like', 'thatmouthing', 'about', 'the', 'youth', 'and', 'take', 'away', 'pintsthe', 'very', 'ones', 'looking', 'down', 'there', 'noses', 'at', 'people']",645,9275735,9275735,Mon 10:08 AM,"['life', 'frighten', 'old', 'generation', 'vulnerable', 'every', 'night', 'something', 'go', 'carry', 'like', 'mouth', 'youth', 'take', 'away', 'one', 'look', 'nose', 'people']",47,0,0,0,0,12,51.0,0.5686
674,6003,3341,290,"['fr', 'romeo', 'sensini', 'yes', 'those', 'loudly', 'newsreaders', 'terrorising', 'everyone', 'every', 'day', 'and', 'night', 'with', 'the', 'bad', 'news', 'they', 'bring', 'wouldn', '’', 't', 'you', 'think', 'they', '’', 'd', 'fix', 'the', 'world', 'so', 'there', '’', 's', 'no', 'more', 'bad', 'news', 'to', 'report', 'isn', '’', 't', 'that', 'what', 'they', '’', 're', 'paid', 'for', 's']",175,9275833,9275735,Mon 11:08 AM,"['fr', 'romeo', 'sensini', 'yes', 'loudly', 'newsreader', 'terrorise', 'everyone', 'every', 'day', 'night', 'bad', 'news', 'bring', 'think', 'fix', 'world', 'bad', 'news', 'report', 'pay']",41,1,0,0,0,11,51.0,0.4902
675,6004,3341,290,['lousy'],13,9275835,9275735,Mon 11:08 AM,['lousy'],1,0,0,0,0,5,1.0,0.0
676,6005,3615,290,"['justiceforjoe', 'they', 'also', 'host', 'topical', 'discussion', 'shows', 'where', 'covid', 'is', 'top', 'and', 'bottom', 'of', 'the', 'agenda', 'how', 'can', 'this', 'not', 'be', 'undermining', 'i', '’', 'm', 'not', 'outraged', 'myself', 'but', 'it', 'does', 'compromise', 'them', 'miriam', 'o', '’', 'callaghan', 'has', 'never', 'read', 'the', 'news', 'as', 'far', 'as', 'i', '’', 'm', 'aware', 'anyway', 'if', 'she', '’', 's', 'pouting', 'mother', 'earth', 'into', 'the', 'camera', 'while', 'asking', 'a', 'health', 'expert', 'what', 'their', 'advice', 'for', 'the', 'people', 'at', 'home', 'over', 'the', 'christmas', 'let', '’', 's', 'say', 'it', '’', 's', 'just', 'not', 'going', 'to', 'fly', 'if', 'it', 'was', 'a', 'private', 'broadcaster', 'they', 'would', 'all', 'be', 'out', 'the', 'door', 'just', 'for', 'the', 'optics', 'ffs']",11,9277143,9275735,14hours ago,"['justiceforjoe', 'also', 'host', 'topical', 'discussion', 'show', 'covid', 'top', 'bottom', 'agenda', 'undermine', 'outrage', 'compromise', 'miriam', 'callaghan', 'never', 'read', 'news', 'far', 'aware', 'anyway', 'pout', 'mother', 'earth', 'camera', 'ask', 'health', 'expert', 'advice', 'people', 'home', 'christmas', 'let', 'say', 'go', 'fly', 'private', 'broadcaster', 'would', 'door', 'optic', 'ffs']",94,1,0,0,0,13,106.0,0.5472
677,6006,3615,290,"['askmebullocks', 'what', 'their', 'advice', 'is']",1,9277144,9275735,14hours ago,"['askmebullocks', 'advice']",5,0,0,0,0,13,5.0,0.6
678,6007,3616,290,"['sake', 'all', 'stop', 'charge', 'tv', 'licence', 'finish', 'this', 'circus', 'call', 'rte']",371,9275730,9275730,Mon 10:06 AM,"['sake', 'stop', 'charge', 'tv', 'licence', 'finish', 'circus', 'call', 'rte']",11,0,0,0,0,7,11.0,0.1818
679,6008,3617,290,"['edy', 'i', 'wish', 'they', 'would', 'replay', 'reeling', 'in', 'the', 'years']",33,9276389,9275730,22hours ago,"['edy', 'wish', 'would', 'replay', 'reeling', 'year']",10,0,0,0,0,7,10.0,0.4
680,6009,3611,290,"['edy', 'and', 'stop', 'referring', 'to', 'them', 'as', 'stars']",73,9276829,9275730,18hours ago,"['edy', 'stop', 'referring', 'star']",8,0,0,0,0,9,8.0,0.5
681,6010,3618,290,"['doireann', 'garrihy', 'had', 'her', 'make', 'up', 'done', 'professionally', 'last', 'week', 'she', '’', 's', 'very', 'quick', 'to', 'call', 'others', 'out', 'for', 'not', 'adhering', 'to', 'the', 'guidelines', 'but', 'different', 'rules', 'for', 'her', 'apparently…']",281,9275793,9275793,Mon 10:46 AM,"['doireann', 'garrihy', 'make', 'professionally', 'last', 'week', 'quick', 'call', 'others', 'adhere', 'guideline', 'different', 'rule']",29,0,0,0,1,14,31.0,0.4839
682,6011,3424,290,"['ffs', 'not', 'an', 'rté', 'fan', 'but', 'it', 'was', 'only', 'a', 'picture', 'stop', 'blowing', 'it', 'all', 'out', 'of', 'proportion', 'you', 'only', 'have', 'to', 'walk', 'down', 'south', 'william', 'st', 'some', 'evening', 'to', 'channel', 'your', '“', 'outrage', '”']",273,9275770,9275770,Mon 10:35 AM,"['ffs', 'rté', 'fan', 'picture', 'stop', 'blowing', 'proportion', 'walk', 'south', 'william', 'st', 'evening', 'channel', 'outrage']",33,0,1,0,0,10,35.0,0.5429
683,6012,3578,290,"['ciaran', 'farrelly', 'this', 'is', 'simply', 'an', 'excuse', 'for', 'those', 'with', 'a', 'certain', 'political', 'persuasion', 'to', 'nail', 'rte', 'to', 'the', 'cross', 'they', 'feel', 'their', 'party', 'is', 'unfairly', 'criticised', 'and', 'never', 'get', 'a', 'break', 'nothing', 'to', 'see', 'here', 'but', 'cynical', 'political', 'point', 'scoring']",137,9275803,9275770,Mon 10:51 AM,"['ciaran', 'farrelly', 'simply', 'excuse', 'certain', 'political', 'persuasion', 'nail', 'rte', 'cross', 'feel', 'party', 'unfairly', 'criticise', 'never', 'get', 'break', 'nothing', 'see', 'cynical', 'political', 'point', 'score']",41,0,0,0,0,10,41.0,0.439
684,6013,3619,290,"['ciaran', 'farrelly', 'spot', 'on']",45,9275873,9275770,Mon 11:28 AM,"['ciaran', 'farrelly', 'spot']",4,0,0,0,0,8,4.0,0.25
685,6014,3272,290,"['fred', 'the', 'muss…', 'spot', 'on', 'fred', 'anyone', 'can', 'see', 'what', 'the', 'anti', 'rte', 'brigade', 'are', 'up', 'to', 'here', 'with', 'their', 'classist', 'talk', 'of', '‘', 'upper', 'echelons', '’', 'and', 'claiming', 'down', 'to', 'earth', 'rte', 'presenters', '‘', 'think', 'they', 'are', 'royals', '’', 'a', 'few', 'photos', 'took', 'place', 'for', 'a', 'few', 'seconds', 'in', 'a', 'workplace', 'ffs', 'those', 'complaining', 'are', 'probably', 'part', 'of', 'the', '250000', 'spongers', 'who', 'evade', 'paying', 'the', 'licence']",45,9275952,9275770,Mon 12:18 PM,"['fred', 'spot', 'fred', 'anyone', 'see', 'anti', 'rte', 'brigade', 'classist', 'talk', 'upper', 'echelon', 'claim', 'earth', 'rte', 'presenter', 'think', 'royals', 'photo', 'take', 'place', 'second', 'workplace', 'ffs', 'complain', 'probably', 'part', 'sponger', 'evade', 'pay', 'licence']",63,0,0,0,0,11,67.0,0.4478
686,6015,3247,290,"['fionn', 'darland', 'as', 'usual', 'you', 'are', 'jumping', 'to', 'very', 'wild', 'conclusions', 'son']",49,9275984,9275770,Mon 12:43 PM,"['fionn', 'darland', 'usual', 'jump', 'wild', 'conclusion', 'son']",12,0,0,0,0,11,12.0,0.4167
687,6016,3620,290,"['fred', 'the', 'muss…', 'sorry', 'to', 'burst', 'your', 'little', 'bubble', 'but', 'it', 'was', 'a', 'fianna', 'failure', 'demanding', 'this', 'on', 'the', 'radio', 'earlier']",27,9276119,9275770,Mon 1:49 PM,"['fred', 'sorry', 'burst', 'little', 'bubble', 'fianna', 'failure', 'demand', 'radio', 'earlier']",21,0,0,0,0,9,21.0,0.4762
688,6017,3621,290,"['ciaran', 'farrelly', 'don', '’', 't', 'disagree', 'with', 'you', 'but', 'what', 'about', 'phil', 'hogan', 'and', 'co', 'what', 'is', 'the', 'difference', 'these', 'people', 'especially', 'miriam', 'were', 'likes', 'dogs', 'with', 'a', 'bone', 'until', 'hogan', 'eventually', 'chucked', 'in', 'the', 'towel', 'i', 'don', '’', 't', 'agree', 'with', 'the', 'witch', 'hunts', 'in', 'either', 'case', 'we', 'are', 'a', 'joke', 'of', 'a', 'country']",25,9276814,9275770,19hours ago,"['ciaran', 'farrelly', 'disagree', 'phil', 'hogan', 'co', 'difference', 'people', 'especially', 'miriam', 'like', 'dog', 'bone', 'hogan', 'eventually', 'chuck', 'towel', 'agree', 'witch', 'hunt', 'either', 'case', 'joke', 'country']",51,1,1,0,0,10,55.0,0.5273
689,6018,3611,290,"['john', 'kenny', 'there', '’', 's', 'nothing', 'worse', 'then', 'poseurs', 'masquerading', 'as', 'celebraties', 'as', 'is', 'the', 'rte', 'norm']",21,9276834,9275770,18hours ago,"['john', 'kenny', 'nothing', 'worse', 'poseurs', 'masquerade', 'celebraties', 'rte', 'norm']",15,0,0,0,0,12,17.0,0.4118
690,6019,3611,290,"['fionn', 'darland', 'a', 'few', 'photo', 's', 'standing', 'on', 'warning', 'mats', 'they', 'obviously', 'did', 'not', 'give', 'a', 'toss', 'and', 'were', 'caught', 'out', 'these', 'faux', 'pas', 'so', 'called', 'stars', 'were', 'caught', 'with', 'their', 'pants', 'knickers', 'down', 'for', 'the', 'poseurs', 'that', 'they', 'are']",17,9276843,9275770,18hours ago,"['fionn', 'darland', 'photo', 'stand', 'warn', 'mat', 'obviously', 'give', 'toss', 'catch', 'faux', 'pa', 'call', 'star', 'catch', 'knickers', 'poseur']",40,0,0,0,0,9,40.0,0.55
691,6020,3622,290,"['ciaran', 'farrelly', 'dublin', 'numbers', 'are', 'highest', 'every', 'week', 'from', 'the', 'start', 'my', 'disabled', 'son', 'is', 'watching', 'telly', 'since', 'march', 'he', 'has', 'no', 'help', 'or', 'resources', 'he', 'is', '21', 'with', 'cerebral', 'palsy', 'and', 'is', 'wheelchair', 'bound', 'he', 'is', 'afraid', 'and', 'totally', 'ped', 'of', 'my', 'son', 'is', 'on', 'disability', 'so', 'we', 'get', 'a', 'free', 'tv', 'licence', 'i', 'would', 'actually', 'go', 'to', 'limerick', 'for', 'having', 'no', 'tv', 'licence', 'the', 'salaries', 'are', 'ridiculous', 'this', 'is', 'a', 'middle', 'finger', 'to', 'the', 'rest', 'of', 'common', 'people']",4,9277135,9275770,14hours ago,"['ciaran', 'farrelly', 'dublin', 'number', 'high', 'every', 'week', 'start', 'disable', 'son', 'watch', 'telly', 'since', 'march', 'help', 'resource', '21', 'cerebral', 'palsy', 'wheelchair', 'bound', 'afraid', 'totally', 'p', 'ed', 'son', 'disability', 'get', 'free', 'tv', 'licence', 'would', 'actually', 'go', 'limerick', 'tv', 'licence', 'salary', 'ridiculous', 'middle', 'finger', 'rest', 'common', 'people']",80,0,0,0,0,10,80.0,0.4625
692,6021,3497,290,"['ciaran', 'farrelly', 'may', 'i', 'ask', 'what', 'exactly', 'you', '’', 're', 'calling', 'for', 'placing', 'them', 'in', 'stocks', 'a', 'fine', 'there', 'are', 'people', 'doing', 'far', 'worse', 'on', 'a', 'nightly', 'basis', 'with', 'impunity', 'and', 'hardly', 'a', 'word', 'said', 'others', 'feel', 'it', '’', 's', 'their', 'civic', 'duty', 'not', 'to', 'wear', 'a', 'mask', 'in', 'shops', 'again', 'not', 'a', 'word', 'said', 'but', 'when', 'someone', 'in', 'the', 'public', 'eye', 'puts', 'a', 'foot', 'wrong', 'it', 'suddenly', 'becomes', 'a', 'major', 'criminal', 'issue', 'please', 'i', '’', 'm', 'sure', 'the', 'gardaí', 'have', 'better', 'things', 'to', 'do']",1,9277592,9275770,4hours ago,"['ciaran', 'farrelly', 'may', 'ask', 'exactly', 'call', 'place', 'stock', 'fine', 'people', 'far', 'bad', 'nightly', 'basis', 'impunity', 'hardly', 'word', 'say', 'others', 'feel', 'civic', 'duty', 'wear', 'mask', 'shop', 'word', 'say', 'someone', 'public', 'eye', 'put', 'foot', 'wrong', 'suddenly', 'become', 'major', 'criminal', 'issue', 'please', 'sure', 'gardaí', 'good', 'thing']",79,1,0,0,0,8,85.0,0.4588
693,6022,3497,290,"['ciaran', 'farrelly', 'sorry', 'replied', 'to', 'wrong', 'person', 'obviously', 'i', 'agree', 'with', 'you']",1,9277593,9275770,4hours ago,"['ciaran', 'farrelly', 'sorry', 'reply', 'wrong', 'person', 'obviously', 'agree']",12,0,0,0,0,9,12.0,0.3333
694,6023,3623,290,"['what', '’', 's', 'happening', 'with', 'the', 'clifden', 'investigation', 'are', 'they', 'being', 'brought', 'before', 'the', 'dail']",197,9275734,9275734,Mon 10:08 AM,"['happen', 'clifden', 'investigation', 'bring', 'dail']",14,1,0,0,1,13,15.0,0.6
695,6024,3247,290,"['padraic', 'o', 'sullivan', 'that', 'incident', 'is', 'well', 'packed', 'away', 'under', 'the', 'large', 'new', 'mat']",224,9275740,9275734,Mon 10:10 AM,"['padraic', 'sullivan', 'incident', 'well', 'pack', 'away', 'large', 'new', 'mat']",14,0,0,0,0,8,14.0,0.3571
696,6025,3471,290,"['padraic', 'o', 'sullivan', 'the', 'pitch', 'forked', 'mob', 'have', 'moved', 'onto', 'rte', 'presenters', 'now', 'keep', 'up']",159,9275742,9275734,Mon 10:10 AM,"['padraic', 'sullivan', 'pitch', 'fork', 'mob', 'move', 'onto', 'rte', 'presenter', 'keep']",15,0,1,0,0,10,15.0,0.3333
697,6026,3267,290,"['david', 'corrigan', 'one', 'could', 'say', 'that', 'it', 'was', '“', 'buried', '”']",18,9275943,9275734,Mon 12:07 PM,"['david', 'corrigan', 'one', 'could', 'say', 'bury']",9,0,0,0,0,8,11.0,0.2727
698,6027,3257,290,"['david', 'corrigan', '“', 'we', '’', 're', 'gon', 'na', 'need', 'a', 'bigger', 'mat', '”']",45,9275991,9275734,Mon 12:49 PM,"['david', 'corrigan', 'gon', 'na', 'need', 'big', 'mat']",8,0,0,0,0,8,13.0,0.2308
699,6028,3624,290,"['padraic', 'o', 'sullivan', 'unfortunately', 'not', 'the', 'government', 'should', 'look', 'at', 'themselves', 'first', 'silly', 'question', 'who', 'took', 'the', 'pictures']",13,9276816,9275734,18hours ago,"['padraic', 'sullivan', 'unfortunately', 'government', 'look', 'first', 'silly', 'question', 'take', 'picture']",19,1,0,0,0,13,18.0,0.4444
700,6029,3625,290,"['are', 'they', 'sorry', 'they', 'got', 'caught', 'what', 'are', 'they', 'sorry', 'about', 'miriam', 'o', 'callaghan', 'is', 'on', 'prime', 'time', 'every', 'night', 'discussing', 'covid', 'social', 'distancing', 'etc', 'then', 'does', 'this', 'and', 'says', 'sorry', '…', 'sorry', 'i', 'got', 'caughtget', 'her', 'off', 'the', 'airways', 'who', 'wants', 'to', 'listen', 'to', 'her', 'now']",165,9276142,9276142,Mon 1:58 PM,"['sorry', 'get', 'catch', 'sorry', 'miriam', 'callaghan', 'prime', 'time', 'every', 'night', 'discuss', 'covid', 'social', 'distancing', 'etc', 'say', 'sorry', 'sorry', 'get', 'caught', 'get', 'airway', 'want', 'listen']",47,0,0,0,0,10,47.0,0.4894
701,6030,3611,290,"['edel', 'o', '’', 'dea', 'you', 'mean', 'no', 'more', 'occallaghan', 'wow']",15,9276850,9276142,18hours ago,"['edel', 'dea', 'mean', 'occallaghan', 'wow']",8,0,1,0,0,11,10.0,0.4
702,6031,3399,290,"['jaysus', 'h', 'how', 'about', 'all', 'the', 'photos', 'of', 'cavan', 'and', 'tipp', 'players', 'on', 'top', 'of', 'each', 'other', 'celebrating', 'how', 'about', 'the', 'photos', 'of', 'the', 'rugby', 'lads', 'in', 'a', 'scrum', 'or', 'a', 'ruck', 'or', 'a', 'maul', 'or', 'all', 'the', 'soccer', 'players', 'hugging', 'and', 'kissing', 'with', 'their', 'teammates', 'spitting', 'constantly', 'on', 'the', 'pitch', 'absolute', 'bs', 'another', 'sensationalist', 'story']",159,9275856,9275856,Mon 11:18 AM,"['jaysus', 'h', 'photo', 'cavan', 'tipp', 'player', 'top', 'celebrate', 'photo', 'rugby', 'lads', 'scrum', 'ruck', 'maul', 'soccer', 'player', 'hug', 'kiss', 'teammate', 'spit', 'constantly', 'pitch', 'absolute', 'bs', 'another', 'sensationalist', 'story']",61,1,0,0,0,14,56.0,0.5179
703,6032,3338,290,"['what', 'an', 'overreaction', 'please', 'focus', 'attention', 'on', 'more', 'important', 'items', 'like', 'ending', 'lockdown']",129,9275809,9275809,Mon 10:55 AM,"['overreaction', 'please', 'focus', 'attention', 'important', 'item', 'like', 'end', 'lockdown']",13,0,0,0,1,12,13.0,0.3077
704,6033,3559,290,"['mr', 'wilde', 'here', 'here']",6,9277093,9275809,15hours ago,"['mr', 'wilde']",4,0,0,0,0,5,4.0,0.5
705,6034,3358,290,"['i', 'don', '’', 't', 'have', 'an', 'issue', 'with', 'a', 'very', 'impromptu', 'gathering', 'in', 'the', 'workplace', 'for', 'someone', 'leaving', 'however', 'the', 'minimum', 'expected', 'from', 'everyone', 'in', 'ireland', 'is', 'social', 'distancing', 'the', 'arrogance', 'demonstrated', 'by', 'the', 'rte', 'employees', 'in', 'the', 'pictures', 'in', 'flouting', 'social', 'distancing', 'rules', 'is', 'ludicrous']",232,9275737,9275737,Mon 10:09 AM,"['issue', 'impromptu', 'gathering', 'workplace', 'someone', 'leave', 'however', 'minimum', 'expect', 'everyone', 'ireland', 'social', 'distance', 'arrogance', 'demonstrate', 'rte', 'employee', 'picture', 'flout', 'social', 'distancing', 'rule', 'ludicrous']",44,0,0,0,0,12,46.0,0.4783
706,6035,3626,290,"['this', 'is', 'getting', 'ridiculous']",230,9275725,9275725,Mon 10:05 AM,"['get', 'ridiculous']",4,0,1,0,0,10,4.0,0.5
707,6036,3605,290,"['roibeard', 'ó', 'riain', 'agreed', 'the', 'outrage', 'and', 'curtain', 'twitching', 'is', 'becoming', 'very', 'tiresome', 'there', 'seems', 'to', 'be', 'hysterics', 'about', 'everything', 'these', 'days']",226,9275729,9275725,Mon 10:06 AM,"['roibeard', 'ó', 'riain', 'agreed', 'outrage', 'curtain', 'twitching', 'become', 'tiresome', 'seem', 'hysteric', 'everything', 'day']",22,0,0,0,0,10,22.0,0.4091
708,6037,3247,290,"['roibeard', 'ó', 'riain', 'it', '’', 's', 'a', 'pure', 'waste', 'of', 'time', 'as', 'nothing', 'will', 'happen', 'meetings', 'about', 'meetings', 'and', 'nothing', 'else', 'when', 'there', 'is', 'no', 'accountability', 'in', 'the', 'upper', 'echelons', 'of', 'irish', 'society', 'there', 'is', 'no', 'point', 'in', 'talking', 'about', 'what', 'they', 'are', 'doing', 'to', 'do', 'when', 'they', 'have', 'no', 'intention', 'of', 'doing', 'anything']",148,9275738,9275725,Mon 10:09 AM,"['roibeard', 'ó', 'riain', 'pure', 'waste', 'time', 'nothing', 'happen', 'meetings', 'meeting', 'nothing', 'else', 'accountability', 'upper', 'echelon', 'irish', 'society', 'point', 'talk', 'intention', 'anything']",52,0,0,0,0,14,54.0,0.5926
709,6038,3605,290,"['david', 'corrigan', 'upper', 'echelons', 'they', 'read', 'the', 'news']",63,9275743,9275725,Mon 10:11 AM,"['david', 'corrigan', 'upper', 'echelon', 'read', 'news']",8,1,1,0,0,8,8.0,0.25
710,6039,3247,290,"['jedbartlett', 'in', 'their', 'own', 'heads', 'they', 'are', 'royals', 'it', '’', 's', 'unfortunate', 'but', 'that', '’', 's', 'what', 'our', 'tv', 'license', 'fee', 'is', 'financing']",88,9275746,9275725,Mon 10:13 AM,"['jedbartlett', 'head', 'royal', 'unfortunate', 'tv', 'license', 'fee', 'finance']",19,0,0,0,0,11,23.0,0.5652
711,6040,3627,290,"['jedbartlett', 'in', 'ireland', 'people', 'love', 'to', 'be', 'angry', 'these', 'comment', 'sections', 'and', 'joe', 'duffy', 'made', 'for', 'people', 'to', 'give', 'out', 'and', 'here', 'am', 'i', 'giving', 'out', 'about', 'people', 'giving', 'out', 'strange', 'or', 'what']",53,9275792,9275725,Mon 10:46 AM,"['jedbartlett', 'ireland', 'people', 'love', 'angry', 'comment', 'section', 'joe', 'duffy', 'make', 'people', 'give', 'give', 'people', 'give', 'strange']",33,0,0,0,0,11,33.0,0.5152
712,6041,3611,290,"['david', 'corrigan', 'they', 'all', 'actually', 'believe', 'that', 'they', 'are', 'talented', 'the', 'public', 'feeds', 'their', 'inflated', 'ego', 's']",17,9276848,9275725,18hours ago,"['david', 'corrigan', 'actually', 'believe', 'talented', 'public', 'feed', 'inflated', 'ego']",17,0,0,0,0,8,17.0,0.4706
713,6042,3628,290,"['have', 'they', 'resigned', 'yet']",76,9275831,9275831,Mon 11:04 AM,"['resign', 'yet']",4,0,0,0,0,8,4.0,0.5
